t,orig,recon
74.54,-0.0850608034,-0.0985312671
74.55,-0.0840608034,-0.0970343049
74.56,-0.0820608034,-0.0954733074
74.57,-0.0810608034,-0.0938501187
74.58,-0.0800608034,-0.0921666547
74.59,-0.0780608034,-0.0904248954
74.6,-0.0770608034,-0.0886268769
74.61,-0.0750608034,-0.0867746825
74.62,-0.0740608034,-0.0848704345
74.63,-0.0720608034,-0.0829162858
74.64,-0.0700608034,-0.080914411
74.65,-0.0690608034,-0.0788669993
74.66,-0.0670608034,-0.0767762462
74.67,-0.0650608034,-0.0746443465
74.68,-0.0630608034,-0.0724734884
74.69,-0.0610608034,-0.0702658468
74.7,-0.0590608034,-0.0680235796
74.71,-0.0580608034,-0.0657488224
74.72,-0.0560608034,-0.0634436862
74.73,-0.0540608034,-0.0611102546
74.74,-0.0520608034,-0.0587505826
74.75,-0.0500608034,-0.0563666961
74.76,-0.0470608034,-0.0539605924
74.77,-0.0450608034,-0.0515342414
74.78,-0.0430608034,-0.0490895874
74.79,-0.0410608034,-0.0466285522
74.8,-0.0390608034,-0.0441530381
74.81,-0.0370608034,-0.0416649317
74.82,-0.0350608034,-0.0391661082
74.83,-0.0330608034,-0.0366584359
74.84,-0.0310608034,-0.0341437805
74.85,-0.0280608034,-0.0316240101
74.86,-0.0260608034,-0.0291009992
74.87,-0.0240608034,-0.0265766333
74.88,-0.0220608034,-0.0240528126
74.89,-0.0200608034,-0.0215314554
74.9,-0.0180608034,-0.019014501
74.91,-0.0150608034,-0.0165039117
74.92,-0.0130608034,-0.0140016741
74.93,-0.0110608034,-0.0115097999
74.94,-0.00906080337,-0.00903032537
74.95,-0.00706080337,-0.00656531008
74.96,-0.00506080337,-0.00411683493
74.97,-0.00306080337,-0.00168699895
74.98,-0.00106080337,0.000722084622
74.99,0.000939196634,0.00310829313
75,0.00293919663,0.00546950012
75.01,0.00493919663,0.00780358166
75.02,0.00693919663,0.0101084233
75.03,0.00893919663,0.0123819274
75.04,0.0109391966,0.0146220213
75.05,0.0129391966,0.0168266652
75.06,0.0149391966,0.0189938609
75.07,0.0159391966,0.0211216596
75.08,0.0179391966,0.0232081708
75.09,0.0199391966,0.0252515699
75.1,0.0219391966,0.0272501059
75.11,0.0229391966,0.0292021089
75.12,0.0249391966,0.0311059962
75.13,0.0259391966,0.0329602784
75.14,0.0279391966,0.0347635645
75.15,0.0289391966,0.0365145657
75.16,0.0309391966,0.0382120987
75.17,0.0319391966,0.0398550882
75.18,0.0339391966,0.0414425673
75.19,0.0349391966,0.0429736783
75.2,0.0359391966,0.0444476713
75.21,0.0369391966,0.0458639025
75.22,0.0389391966,0.047221831
75.23,0.0399391966,0.0485210153
75.24,0.0409391966,0.0497611087
75.25,0.0419391966,0.0509418535
75.26,0.0429391966,0.0520630756
75.27,0.0439391966,0.053124678
75.28,0.0449391966,0.0541266336
75.29,0.0449391966,0.0550689789
75.3,0.0459391966,0.0559518063
75.31,0.0469391966,0.0567752576
75.32,0.0479391966,0.0575395168
75.33,0.0479391966,0.058244804
75.34,0.0489391966,0.058891369
75.35,0.0489391966,0.0594794863
75.36,0.0499391966,0.0600094501
75.37,0.0499391966,0.0604815706
75.38,0.0499391966,0.0608961705
75.39,0.0509391966,0.0612535833
75.4,0.0509391966,0.0615541519
75.41,0.0509391966,0.0617982281
75.42,0.0509391966,0.0619861738
75.43,0.0519391966,0.0621183624
75.44,0.0519391966,0.0621951815
75.45,0.0519391966,0.0622170362
75.46,0.0519391966,0.0621843539
75.47,0.0509391966,0.0620975884
75.48,0.0509391966,0.0619572261
75.49,0.0509391966,0.0617637916
75.5,0.0509391966,0.0615178543
75.51,0.0509391966,0.0612200343
75.52,0.0499391966,0.0608710095
75.53,0.0499391966,0.0604715215
75.54,0.0499391966,0.0600223817
75.55,0.0489391966,0.0595244774
75.56,0.0489391966,0.0589787762
75.57,0.0479391966,0.0583863308
75.58,0.0479391966,0.0577482823
75.59,0.0469391966,0.0570658632
75.6,0.0469391966,0.0563403983
75.61,0.0459391966,0.0555733057
75.62,0.0449391966,0.054766096
75.63,0.0449391966,0.0539203702
75.64,0.0439391966,0.053037817
75.65,0.0429391966,0.0521202079
75.66,0.0419391966,0.0511693925
75.67,0.0419391966,0.0501872914
75.68,0.0409391966,0.049175889
75.69,0.0399391966,0.0481372248
75.7,0.0389391966,0.047073384
75.71,0.0379391966,0.0459864881
75.72,0.0369391966,0.0448786838
75.73,0.0359391966,0.0437521323
75.74,0.0349391966,0.0426089985
75.75,0.0339391966,0.0414514397
75.76,0.0329391966,0.0402815948
75.77,0.0319391966,0.0391015736
75.78,0.0309391966,0.0379134471
75.79,0.0299391966,0.0367192375
75.8,0.0289391966,0.0355209103
75.81,0.0279391966,0.0343203661
75.82,0.0269391966,0.0331194348
75.83,0.0259391966,0.0319198698
75.84,0.0249391966,0.030723344
75.85,0.0239391966,0.0295314478
75.86,0.0229391966,0.0283456871
75.87,0.0219391966,0.0271674841
75.88,0.0209391966,0.0259981785
75.89,0.0199391966,0.0248390306
75.9,0.0199391966,0.0236912255
75.91,0.0189391966,0.0225558788
75.92,0.0179391966,0.0214340426
75.93,0.0169391966,0.0203267135
75.94,0.0159391966,0.0192348408
75.95,0.0149391966,0.0181593349
75.96,0.0139391966,0.0171010775
75.97,0.0129391966,0.0160609305
75.98,0.0119391966,0.0150397459
75.99,0.0109391966,0.0140383753
76,0.0109391966,0.0130576787
76.01,0.00993919663,0.0120985334
76.02,0.00893919663,0.0111618412
76.03,0.00793919663,0.0102485354
76.04,0.00793919663,0.00935958629
76.05,0.00693919663,0.00849600522
76.06,0.00593919663,0.00765884763
76.07,0.00593919663,0.00684921412
76.08,0.00493919663,0.0060682501
76.09,0.00393919663,0.00531714374
76.1,0.00393919663,0.00459712212
76.11,0.00293919663,0.00390944576
76.12,0.00293919663,0.00325540142
76.13,0.00193919663,0.00263629337
76.14,0.00193919663,0.00205343307
76.15,0.00193919663,0.00150812756
76.16,0.000939196634,0.00100166656
76.17,0.000939196634,0.000535308622
76.18,0.000939196634,0.00011026637
76.19,-6.08033657e-05,-0.000272308813
76.2,-6.08033657e-05,-0.000611342486
76.21,-6.08033657e-05,-0.000905852952
76.22,-6.08033657e-05,-0.00115496692
76.23,-6.08033657e-05,-0.00135793476
76.24,-6.08033657e-05,-0.00151414507
76.25,-0.00106080337,-0.00162313831
76.26,-0.00106080337,-0.00168461927
76.27,-0.00106080337,-0.00169846811
76.28,-6.08033657e-05,-0.00166474975
76.29,-6.08033657e-05,-0.00158372147
76.3,-6.08033657e-05,-0.00145583845
76.31,-6.08033657e-05,-0.00128175726
76.32,-6.08033657e-05,-0.00106233696
76.33,-6.08033657e-05,-0.000798638053
76.34,0.000939196634,-0.000491918884
76.35,0.000939196634,-0.000143629807
76.36,0.000939196634,0.000244595061
76.37,0.00193919663,0.000670948331
76.38,0.00193919663,0.00113346201
76.39,0.00193919663,0.00163002219
76.4,0.00293919663,0.00215838558
76.41,0.00293919663,0.0027161977
76.42,0.00393919663,0.00330101245
76.43,0.00393919663,0.00391031291
76.44,0.00493919663,0.00454153294
76.45,0.00593919663,0.00519207941
76.46,0.00593919663,0.0058593547
76.47,0.00693919663,0.00654077915
76.48,0.00693919663,0.00723381321
76.49,0.00793919663,0.00793597887
76.5,0.00893919663,0.00864488017
76.51,0.00893919663,0.00935822243
76.52,0.00993919663,0.01007383
76.53,0.0109391966,0.0107896621
76.54,0.0119391966,0.0115038268
76.55,0.0119391966,0.0122145927
76.56,0.0129391966,0.0129203984
76.57,0.0139391966,0.0136198591
76.58,0.0149391966,0.0143117709
76.59,0.0159391966,0.0149951125
76.6,0.0169391966,0.0156690441
76.61,0.0169391966,0.0163329035
76.62,0.0179391966,0.0169862
76.63,0.0189391966,0.0176286057
76.64,0.0199391966,0.0182599441
76.65,0.0209391966,0.0188801773
76.66,0.0219391966,0.0194893906
76.67,0.0219391966,0.0200877758
76.68,0.0229391966,0.0206756126
76.69,0.0239391966,0.0212532498
76.7,0.0249391966,0.0218210845
76.71,0.0259391966,0.0223795416
76.72,0.0259391966,0.0229290529
76.73,0.0269391966,0.0234700359
76.74,0.0279391966,0.0240028738
76.75,0.0289391966,0.0245278958
76.76,0.0299391966,0.0250453583
76.77,0.0299391966,0.0255554277
76.78,0.0309391966,0.0260581651
76.79,0.0319391966,0.0265535119
76.8,0.0319391966,0.0270412786
76.81,0.0329391966,0.0275211349
76.82,0.0339391966,0.0279926026
76.83,0.0339391966,0.0284550508
76.84,0.0349391966,0.0289076936
76.85,0.0349391966,0.0293495905
76.86,0.0359391966,0.0297796491
76.87,0.0369391966,0.0301966301
76.88,0.0369391966,0.0305991555
76.89,0.0369391966,0.0309857178
76.9,0.0379391966,0.0313546923
76.91,0.0379391966,0.0317043506
76.92,0.0389391966,0.0320328766
76.93,0.0389391966,0.0323383826
76.94,0.0389391966,0.0326189278
76.95,0.0389391966,0.0328725372
76.96,0.0399391966,0.0330972208
76.97,0.0399391966,0.0332909936
76.98,0.0399391966,0.0334518953
76.99,0.0399391966,0.0335780096
77,0.0399391966,0.0336674831
77.01,0.0399391966,0.0337185437
77.02,0.0399391966,0.0337295169
77.03,0.0399391966,0.0336988419
77.04,0.0399391966,0.0336250854
77.05,0.0389391966,0.0335069536
77.06,0.0389391966,0.0333433033
77.07,0.0389391966,0.0331331498
77.08,0.0379391966,0.0328756733
77.09,0.0379391966,0.0325702232
77.1,0.0379391966,0.0322163202
77.11,0.0369391966,0.0318136561
77.12,0.0369391966,0.0313620919
77.13,0.0359391966,0.0308616533
77.14,0.0349391966,0.0303125248
77.15,0.0349391966,0.0297150424
77.16,0.0339391966,0.0290696837
77.17,0.0329391966,0.0283770576
77.18,0.0319391966,0.0276378923
77.19,0.0319391966,0.0268530228
77.2,0.0309391966,0.0260233773
77.21,0.0299391966,0.0251499633
77.22,0.0289391966,0.0242338535
77.23,0.0279391966,0.0232761719
77.24,0.0269391966,0.02227808
77.25,0.0259391966,0.0212407633
77.26,0.0239391966,0.0201654191
77.27,0.0229391966,0.0190532445
77.28,0.0219391966,0.0179054261
77.29,0.0209391966,0.0167231306
77.3,0.0189391966,0.0155074969
77.31,0.0179391966,0.0142596297
77.32,0.0169391966,0.0129805944
77.33,0.0149391966,0.011671414
77.34,0.0139391966,0.010333067
77.35,0.0119391966,0.00896648797
77.36,0.00993919663,0.00757256814
77.37,0.00893919663,0.00615215887
77.38,0.00693919663,0.00470607567
77.39,0.00593919663,0.00323510381
77.4,0.00393919663,0.00174000488
77.41,0.00193919663,0.000221524472
77.42,-6.08033657e-05,-0.00131959952
77.43,-0.00106080337,-0.00288262787
77.44,-0.00306080337,-0.00446681069
77.45,-0.00506080337,-0.00607137783
77.46,-0.00706080337,-0.00769552931
77.47,-0.00906080337,-0.00933842595
77.48,-0.0100608034,-0.0109991804
77.49,-0.0120608034,-0.0126768486
77.5,-0.0140608034,-0.0143704224
77.51,-0.0160608034,-0.0160788224
77.52,-0.0180608034,-0.0178008925
77.53,-0.0200608034,-0.0195353951
77.54,-0.0220608034,-0.0212810079
77.55,-0.0240608034,-0.0230363218
77.56,-0.0260608034,-0.0247998401
77.57,-0.0280608034,-0.0265699794
77.58,-0.0300608034,-0.0283450713
77.59,-0.0320608034,-0.0301233662
77.6,-0.0340608034,-0.0319030377
77.61,-0.0360608034,-0.0336821889
77.62,-0.0380608034,-0.0354588587
77.63,-0.0400608034,-0.0372310307
77.64,-0.0420608034,-0.0389966412
77.65,-0.0440608034,-0.0407535897
77.66,-0.0460608034,-0.0424997484
77.67,-0.0470608034,-0.044232973
77.68,-0.0490608034,-0.0459511137
77.69,-0.0510608034,-0.0476520257
77.7,-0.0530608034,-0.0493335804
77.71,-0.0550608034,-0.0509936752
77.72,-0.0570608034,-0.0526302444
77.73,-0.0580608034,-0.0542412675
77.74,-0.0600608034,-0.0558247791
77.75,-0.0620608034,-0.0573788758
77.76,-0.0640608034,-0.0589017233
77.77,-0.0650608034,-0.0603915624
77.78,-0.0670608034,-0.0618467137
77.79,-0.0680608034,-0.0632655808
77.8,-0.0700608034,-0.064646653
77.81,-0.0710608034,-0.0659885061
77.82,-0.0730608034,-0.0672898027
77.83,-0.0740608034,-0.0685492911
77.84,-0.0760608034,-0.0697658026
77.85,-0.0770608034,-0.0709382488
77.86,-0.0780608034,-0.0720656175
77.87,-0.0800608034,-0.0731469673
77.88,-0.0810608034,-0.0741814226
77.89,-0.0820608034,-0.0751681674
77.9,-0.0830608034,-0.0761064386
77.91,-0.0840608034,-0.0769955198
77.92,-0.0850608034,-0.0778347341
77.93,-0.0860608034,-0.0786234374
77.94,-0.0870608034,-0.0793610124
77.95,-0.0880608034,-0.0800468617
77.96,-0.0880608034,-0.0806804029
77.97,-0.0890608034,-0.0812610628
77.98,-0.0900608034,-0.0817882735
77.99,-0.0900608034,-0.0822614687
78,-0.0910608034,-0.0826800806
78.01,-0.0910608034,-0.0830435388
78.02,-0.0920608034,-0.0833512688
78.03,-0.0920608034,-0.0836026925
78.04,-0.0920608034,-0.0837972295
78.05,-0.0920608034,-0.0839342985
78.06,-0.0920608034,-0.0840133211
78.07,-0.0930608034,-0.0840337252
78.08,-0.0930608034,-0.0839949499
78.09,-0.0920608034,-0.083896451
78.1,-0.0920608034,-0.0837377067
78.11,-0.0920608034,-0.0835182245
78.12,-0.0920608034,-0.0832375476
78.13,-0.0910608034,-0.0828952629
78.14,-0.0910608034,-0.0824910071
78.15,-0.0900608034,-0.0820244752
78.16,-0.0900608034,-0.0814954268
78.17,-0.0890608034,-0.080903693
78.18,-0.0890608034,-0.0802491832
78.19,-0.0880608034,-0.0795318909
78.2,-0.0870608034,-0.0787518985
78.21,-0.0860608034,-0.0779093827
78.22,-0.0850608034,-0.0770046175
78.23,-0.0840608034,-0.0760379773
78.24,-0.0830608034,-0.0750099393
78.25,-0.0820608034,-0.0739210835
78.26,-0.0810608034,-0.0727720939
78.27,-0.0790608034,-0.0715637563
78.28,-0.0780608034,-0.0702969573
78.29,-0.0770608034,-0.0689726809
78.3,-0.0750608034,-0.0675920051
78.31,-0.0740608034,-0.0661560969
78.32,-0.0720608034,-0.0646662073
78.33,-0.0710608034,-0.0631236652
78.34,-0.0690608034,-0.0615298711
78.35,-0.0670608034,-0.0598862898
78.36,-0.0650608034,-0.0581944436
78.37,-0.0630608034,-0.0564559044
78.38,-0.0620608034,-0.0546722864
78.39,-0.0600608034,-0.0528452387
78.4,-0.0580608034,-0.0509764378
78.41,-0.0560608034,-0.0490675807
78.42,-0.0540608034,-0.047120378
78.43,-0.0510608034,-0.045136548
78.44,-0.0490608034,-0.043117811
78.45,-0.0470608034,-0.0410658843
78.46,-0.0450608034,-0.0389824781
78.47,-0.0430608034,-0.0368692916
78.48,-0.0400608034,-0.0347280109
78.49,-0.0380608034,-0.0325603066
78.5,-0.0360608034,-0.0303678329
78.51,-0.0330608034,-0.0281522274
78.52,-0.0310608034,-0.0259151113
78.53,-0.0280608034,-0.0236580909
78.54,-0.0260608034,-0.0213827591
78.55,-0.0230608034,-0.0190906981
78.56,-0.0210608034,-0.0167834824
78.57,-0.0180608034,-0.0144626817
78.58,-0.0160608034,-0.0121298652
78.59,-0.0130608034,-0.009786605
78.6,-0.0110608034,-0.00743448045
78.61,-0.00806080337,-0.005075082
78.62,-0.00606080337,-0.00271001521
78.63,-0.00306080337,-0.000340904409
78.64,-6.08033657e-05,0.00203060385
78.65,0.00193919663,0.0044028378
78.66,0.00493919663,0.00677409793
78.67,0.00693919663,0.009142655
78.68,0.00993919663,0.0115067487
78.69,0.0119391966,0.0138645871
78.7,0.0149391966,0.0162143464
78.71,0.0169391966,0.0185541721
78.72,0.0199391966,0.0208821801
78.73,0.0219391966,0.0231964595
78.74,0.0249391966,0.0254950751
78.75,0.0269391966,0.0277760714
78.76,0.0299391966,0.0300374769
78.77,0.0319391966,0.0322773089
78.78,0.0349391966,0.0344935794
78.79,0.0369391966,0.0366843002
78.8,0.0389391966,0.0388474902
78.81,0.0419391966,0.0409811811
78.82,0.0439391966,0.0430834246
78.83,0.0459391966,0.0451522989
78.84,0.0479391966,0.0471859158
78.85,0.0499391966,0.0491824269
78.86,0.0529391966,0.0511400303
78.87,0.0549391966,0.0530569767
78.88,0.0569391966,0.0549315749
78.89,0.0589391966,0.0567621969
78.9,0.0609391966,0.0585472828
78.91,0.0629391966,0.0602853449
78.92,0.0639391966,0.0619749705
78.93,0.0659391966,0.0636148252
78.94,0.0679391966,0.0652036543
78.95,0.0699391966,0.0667402845
78.96,0.0709391966,0.0682236239
78.97,0.0729391966,0.0696526622
78.98,0.0739391966,0.0710264695
78.99,0.0759391966,0.0723441949
79,0.0769391966,0.0736050643
79.01,0.0789391966,0.0748083779
79.02,0.0799391966,0.0759535068
79.03,0.0809391966,0.0770398899
79.04,0.0819391966,0.0780670298
79.05,0.0829391966,0.0790344889
79.06,0.0839391966,0.0799418855
79.07,0.0849391966,0.0807888895
79.08,0.0859391966,0.0815752184
79.09,0.0869391966,0.0823006332
79.1,0.0879391966,0.0829649352
79.11,0.0879391966,0.0835679621
79.12,0.0889391966,0.0841095854
79.13,0.0899391966,0.0845897076
79.14,0.0899391966,0.0850082602
79.15,0.0909391966,0.085365202
79.16,0.0909391966,0.0856605185
79.17,0.0909391966,0.0858942207
79.18,0.0909391966,0.086066346
79.19,0.0919391966,0.0861769583
79.2,0.0919391966,0.0862261493
79.21,0.0919391966,0.0862140404
79.22,0.0919391966,0.0861407846
79.23,0.0919391966,0.086006569
79.24,0.0909391966,0.0858116181
79.25,0.0909391966,0.0855561963
79.26,0.0909391966,0.085240612
79.27,0.0899391966,0.0848652203
79.28,0.0899391966,0.0844304274
79.29,0.0899391966,0.0839366932
79.3,0.0889391966,0.0833845353
79.31,0.0879391966,0.0827745319
79.32,0.0879391966,0.0821073246
79.33,0.0869391966,0.0813836213
79.34,0.0859391966,0.0806041975
79.35,0.0849391966,0.0797698989
79.36,0.0839391966,0.0788816417
79.37,0.0829391966,0.0779404135
79.38,0.0819391966,0.0769472734
79.39,0.0809391966,0.0759033506
79.4,0.0799391966,0.0748098439
79.41,0.0789391966,0.0736680195
79.42,0.0779391966,0.0724792082
79.43,0.0769391966,0.0712448026
79.44,0.0749391966,0.0699662537
79.45,0.0739391966,0.0686450661
79.46,0.0719391966,0.0672827943
79.47,0.0709391966,0.0658810372
79.48,0.0699391966,0.0644414332
79.49,0.0679391966,0.0629656547
79.5,0.0659391966,0.0614554026
79.51,0.0649391966,0.0599124008
79.52,0.0629391966,0.0583383902
79.53,0.0619391966,0.0567351239
79.54,0.0599391966,0.0551043614
79.55,0.0579391966,0.0534478637
79.56,0.0559391966,0.0517673886
79.57,0.0549391966,0.0500646865
79.58,0.0529391966,0.0483414964
79.59,0.0509391966,0.0465995424
79.6,0.0489391966,0.0448405311
79.61,0.0469391966,0.043066149
79.62,0.0449391966,0.041278061
79.63,0.0439391966,0.0394779089
79.64,0.0419391966,0.0376673109
79.65,0.0399391966,0.0358478615
79.66,0.0379391966,0.0340211319
79.67,0.0359391966,0.0321886708
79.68,0.0339391966,0.0303520054
79.69,0.0319391966,0.0285126436
79.7,0.0299391966,0.0266720756
79.71,0.0279391966,0.0248317758
79.72,0.0259391966,0.0229932057
79.73,0.0239391966,0.0211578157
79.74,0.0219391966,0.0193270478
79.75,0.0199391966,0.0175023381
79.76,0.0179391966,0.0156851186
79.77,0.0169391966,0.0138768191
79.78,0.0149391966,0.0120788693
79.79,0.0129391966,0.0102926999
79.8,0.0109391966,0.00851974311
79.81,0.00893919663,0.00676143383
79.82,0.00693919663,0.00501920905
79.83,0.00493919663,0.00329450753
79.84,0.00393919663,0.00158876868
79.85,0.00193919663,-9.65690452e-05
79.86,-6.08033657e-05,-0.00176007031
79.87,-0.00206080337,-0.00340030554
79.88,-0.00306080337,-0.00501585408
79.89,-0.00506080337,-0.00660530778
79.9,-0.00606080337,-0.00816727501
79.91,-0.00806080337,-0.00970038503
79.92,-0.0100608034,-0.0112032926
79.93,-0.0110608034,-0.0126746828
79.94,-0.0130608034,-0.0141132763
79.95,-0.0140608034,-0.015517834
79.96,-0.0160608034,-0.0168871624
79.97,-0.0170608034,-0.0182201185
79.98,-0.0180608034,-0.0195156146
79.99,-0.0200608034,-0.0207726229
80,-0.0210608034,-0.0219901798
80.01,-0.0220608034,-0.0231673893
80.02,-0.0230608034,-0.024303427
80.03,-0.0240608034,-0.0253975427
80.04,-0.0250608034,-0.0264490627
80.05,-0.0270608034,-0.0274573917
80.06,-0.0280608034,-0.0284220136
80.07,-0.0290608034,-0.0293424926
80.08,-0.0290608034,-0.0302184725
80.09,-0.0300608034,-0.0310496765
80.1,-0.0310608034,-0.0318359051
80.11,-0.0320608034,-0.0325770351
80.12,-0.0330608034,-0.0332730163
80.13,-0.0330608034,-0.0339238691
80.14,-0.0340608034,-0.0345296809
80.15,-0.0350608034,-0.0350906022
80.16,-0.0350608034,-0.0356068427
80.17,-0.0360608034,-0.036078667
80.18,-0.0360608034,-0.0365063901
80.19,-0.0360608034,-0.0368903726
80.2,-0.0370608034,-0.0372310168
80.21,-0.0370608034,-0.0375287617
80.22,-0.0370608034,-0.0377840788
80.23,-0.0380608034,-0.0379974684
80.24,-0.0380608034,-0.0381694556
80.25,-0.0380608034,-0.0383005867
80.26,-0.0380608034,-0.0383914267
80.27,-0.0380608034,-0.0384425568
80.28,-0.0380608034,-0.0384545716
80.29,-0.0380608034,-0.0384280788
80.3,-0.0380608034,-0.0383636973
80.31,-0.0380608034,-0.0382620571
80.32,-0.0380608034,-0.0381237995
80.33,-0.0380608034,-0.0379495776
80.34,-0.0370608034,-0.0377400572
80.35,-0.0370608034,-0.0374959188
80.36,-0.0370608034,-0.0372178591
80.37,-0.0360608034,-0.0369065932
80.38,-0.0360608034,-0.0365628576
80.39,-0.0360608034,-0.0361874124
80.4,-0.0350608034,-0.0357810444
80.41,-0.0350608034,-0.03534457
80.42,-0.0340608034,-0.0348788381
80.43,-0.0340608034,-0.0343847329
80.44,-0.0330608034,-0.0338631762
80.45,-0.0330608034,-0.0333151304
80.46,-0.0320608034,-0.0327415997
80.47,-0.0310608034,-0.0321436324
80.48,-0.0310608034,-0.031522322
80.49,-0.0300608034,-0.0308788076
80.5,-0.0290608034,-0.0302142745
80.51,-0.0290608034,-0.0295299534
80.52,-0.0280608034,-0.0288271199
80.53,-0.0270608034,-0.0281070925
80.54,-0.0260608034,-0.0273712309
80.55,-0.0260608034,-0.0266209332
80.56,-0.0250608034,-0.0258576322
80.57,-0.0240608034,-0.0250827925
80.58,-0.0230608034,-0.0242979053
80.59,-0.0220608034,-0.0235044845
80.6,-0.0220608034,-0.0227040614
80.61,-0.0210608034,-0.0218981792
80.62,-0.0200608034,-0.0210883877
80.63,-0.0190608034,-0.0202762378
80.64,-0.0180608034,-0.0194632752
80.65,-0.0170608034,-0.0186510351
80.66,-0.0170608034,-0.0178410366
80.67,-0.0160608034,-0.0170347769
80.68,-0.0150608034,-0.0162337264
80.69,-0.0140608034,-0.0154393237
80.7,-0.0130608034,-0.0146529709
80.71,-0.0130608034,-0.0138760301
80.72,-0.0120608034,-0.0131098191
80.73,-0.0110608034,-0.0123556091
80.74,-0.0100608034,-0.0116146216
80.75,-0.0100608034,-0.0108880269
80.76,-0.00906080337,-0.0101769429
80.77,-0.00806080337,-0.00948243399
80.78,-0.00806080337,-0.00880551143
80.79,-0.00706080337,-0.00814713355
80.8,-0.00606080337,-0.00750820685
80.81,-0.00606080337,-0.00688958747
80.82,-0.00506080337,-0.00629208311
80.83,-0.00406080337,-0.00571645538
80.84,-0.00406080337,-0.00516342237
80.85,-0.00306080337,-0.00463366159
80.86,-0.00306080337,-0.00412781297
80.87,-0.00206080337,-0.003646482
80.88,-0.00206080337,-0.00319024291
80.89,-0.00206080337,-0.00275964177
80.9,-0.00106080337,-0.00235519941
80.91,-0.00106080337,-0.00197741422
80.92,-6.08033657e-05,-0.00162676458
80.93,-6.08033657e-05,-0.00130371104
80.94,-6.08033657e-05,-0.00100869805
80.95,-6.08033657e-05,-0.000742155265
80.96,-6.08033657e-05,-0.000504498393
80.97,0.000939196634,-0.000296129524
80.98,0.000939196634,-0.000117436953
80.99,0.000939196634,3.12055326e-05
81,0.000939196634,0.00014943987
81.01,0.000939196634,0.000236925451
81.02,0.000939196634,0.00029334133
81.03,0.000939196634,0.00031838886
81.04,0.000939196634,0.000311794741
81.05,0.000939196634,0.000273314399
81.06,-6.08033657e-05,0.000202735646
81.07,-6.08033657e-05,9.98825562e-05
81.08,-6.08033657e-05,-3.53805205e-05
81.09,-6.08033657e-05,-0.00020314488
81.1,-0.00106080337,-0.000403453402
81.11,-0.00106080337,-0.000636296579
81.12,-0.00106080337,-0.000901608725
81.13,-0.00206080337,-0.00119926442
81.14,-0.00206080337,-0.0015290753
81.15,-0.00306080337,-0.0018907872
81.16,-0.00306080337,-0.00228407776
81.17,-0.00406080337,-0.0027085546
81.18,-0.00406080337,-0.00316375389
81.19,-0.00506080337,-0.00364913968
81.2,-0.00506080337,-0.00416410371
81.21,-0.00606080337,-0.00470796592
81.22,-0.00706080337,-0.00527997553
81.23,-0.00706080337,-0.00587931278
81.24,-0.00806080337,-0.00650509129
81.25,-0.00906080337,-0.00715636092
81.26,-0.0100608034,-0.00783211125
81.27,-0.0100608034,-0.0085312755
81.28,-0.0110608034,-0.00925273486
81.29,-0.0120608034,-0.00999532328
81.3,-0.0130608034,-0.0107578324
81.31,-0.0140608034,-0.011539017
81.32,-0.0150608034,-0.0123376001
81.33,-0.0160608034,-0.0131522785
81.34,-0.0170608034,-0.0139817286
81.35,-0.0180608034,-0.014824611
81.36,-0.0190608034,-0.0156795763
81.37,-0.0200608034,-0.0165452698
81.38,-0.0210608034,-0.0174203358
81.39,-0.0220608034,-0.0183034223
81.4,-0.0230608034,-0.0191931845
81.41,-0.0240608034,-0.0200882878
81.42,-0.0250608034,-0.020987411
81.43,-0.0260608034,-0.0218892485
81.44,-0.0270608034,-0.0227925115
81.45,-0.0280608034,-0.0236959294
81.46,-0.0290608034,-0.0245982503
81.47,-0.0300608034,-0.0254982408
81.48,-0.0310608034,-0.0263946857
81.49,-0.0320608034,-0.0272863867
81.5,-0.0330608034,-0.0281721609
81.51,-0.0340608034,-0.0290508393
81.52,-0.0350608034,-0.0299212642
81.53,-0.0360608034,-0.0307822872
81.54,-0.0370608034,-0.0316327662
81.55,-0.0380608034,-0.0324715631
81.56,-0.0390608034,-0.0332975406
81.57,-0.0400608034,-0.0341095602
81.58,-0.0410608034,-0.0349064792
81.59,-0.0410608034,-0.0356871487
81.6,-0.0420608034,-0.0364504113
81.61,-0.0430608034,-0.0371950998
81.62,-0.0440608034,-0.0379200359
81.63,-0.0450608034,-0.0386240291
81.64,-0.0450608034,-0.0393058769
81.65,-0.0460608034,-0.0399643649
81.66,-0.0470608034,-0.0405982675
81.67,-0.0480608034,-0.0412063496
81.68,-0.0480608034,-0.0417873685
81.69,-0.0490608034,-0.0423400762
81.7,-0.0490608034,-0.0428632231
81.71,-0.0500608034,-0.0433555609
81.72,-0.0500608034,-0.0438158473
81.73,-0.0510608034,-0.0442428503
81.74,-0.0510608034,-0.0446353528
81.75,-0.0520608034,-0.0449921582
81.76,-0.0520608034,-0.0453120955
81.77,-0.0520608034,-0.0455940248
81.78,-0.0530608034,-0.045836843
81.79,-0.0530608034,-0.0460394893
81.8,-0.0530608034,-0.0462009505
81.81,-0.0530608034,-0.0463202665
81.82,-0.0530608034,-0.046396535
81.83,-0.0530608034,-0.046428916
81.84,-0.0530608034,-0.0464166365
81.85,-0.0530608034,-0.0463589938
81.86,-0.0530608034,-0.0462553587
81.87,-0.0530608034,-0.0461051783
81.88,-0.0530608034,-0.0459079776
